3.4935 	WARNING 	Import Error: No module named 'psychtoolbox'. Using event module for keyboard component.
1789.6530 	WARNING 	User requested fullscreen with size [1440  900], but screen is actually [1920, 1200]. Using actual size
1790.6363 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, args=UNKNOWN, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([0., 0., 0.]), colorSpace='rgb', fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000000002A4F90B8>, gamma=None, kwargs=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000000002A2C1DA0>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([1920, 1200]), stereo=False, units='norm', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
1790.6363 	EXP 	window1: recordFrameIntervals = False
1790.8027 	EXP 	window1: recordFrameIntervals = True
1790.9862 	EXP 	window1: recordFrameIntervals = False
1791.1245 	EXP 	Created instr1 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='instr1', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1.5)
1791.1275 	EXP 	Created vig_text_corr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='vig_text_corr', opacity=1.0, ori=0, pos=array([-0.35,  0.  ]), rgb=array([255., 255., 255.]), text='default text', units='norm', win=Window(...), wrapWidth=1)
1791.2582 	EXP 	Created vig_back = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, image='train_background.png', interpolate=True, mask=None, maskParams=None, name='vig_back', opacity=0.0, ori=0.0, pos=array([0., 0.]), size=array([2., 2.]), texRes=128, units='norm', win=Window(...))
1791.2596 	EXP 	Created train_targ = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='train_targ', opacity=1.0, ori=0.0, pos=array([0.55, 0.  ]), size=array([0.4, 1.7]), texRes=128, units='norm', win=Window(...))
1791.2876 	EXP 	Created text_7 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_7', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1.5)
1791.3098 	EXP 	Created dairy1_ex = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='dairy1_t.png', interpolate=True, mask=None, maskParams=None, name='dairy1_ex', opacity=1.0, ori=0.0, pos=array([0. , 0.1]), size=array([0.3, 0.4]), texRes=128, units='norm', win=Window(...))
1791.3130 	EXP 	Created dairy2_ex = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='dairy2_t.png', interpolate=True, mask=None, maskParams=None, name='dairy2_ex', opacity=1.0, ori=0.0, pos=array([-0.45,  0.1 ]), size=array([0.3, 0.4]), texRes=128, units='norm', win=Window(...))
1791.3159 	EXP 	Created dairy3_ex = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='dairy3_t.png', interpolate=True, mask=None, maskParams=None, name='dairy3_ex', opacity=1.0, ori=0.0, pos=array([0.45, 0.1 ]), size=array([0.3, 0.4]), texRes=128, units='norm', win=Window(...))
1791.3180 	EXP 	Created dairy4_ex = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, image='dairy4_t.png', interpolate=True, mask=None, maskParams=None, name='dairy4_ex', opacity=1.0, ori=0.0, pos=array([ 0.45, -0.65]), size=array([0.3, 0.4]), texRes=128, units='norm', win=Window(...))
1791.3231 	EXP 	Created dairy5_ex = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, image='dairy5_t.png', interpolate=True, mask=None, maskParams=None, name='dairy5_ex', opacity=1.0, ori=0.0, pos=array([-0.45, -0.65]), size=array([0.3, 0.4]), texRes=128, units='norm', win=Window(...))
1791.3358 	EXP 	Created text_5 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-6.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_5', opacity=1.0, ori=0, pos=array([0.  , 0.75]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1.5)
